"cod_municipio","arquivo","cnpj","razao_social","ano_do_relatorio","cod_agencia","nome_municipio","nome_agencia","pesquisa","tipo","bbox.1","bbox.2","bbox.3","bbox.4","endereco_google"
"2903201","../data/2012/pac_comum.csv","04119698.0001-10","EDUARDO ROCHA MASINI ME",2011,"290320100","Barreiras","Barreiras","pac","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"PÇLANDULFO ALVES 16 , 16 - A - CENTRO, Barreiras, BA, Brazil"
"2903201","../data/2012/pia_comum.csv","40541625.0001-85","MUTTI DE ALMEIDA NETO",2011,"290320100","Barreiras","Barreiras","pia","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"ZONA RURAL, Barreiras, BA, Brazil"
"2903201","../data/2012/pia_comum.csv","08694043.0001-26","SERAFIM PORTO E CIA LTDA - ME",2011,"290320100","Barreiras","Barreiras","pia","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"NOVO HORIZONTE, Barreiras, BA, Brazil"
"2903201","../data/2012/pac_comum.csv","13709589.0001-43","SAMPAIO MATERIAIS DE CONSTRU §ÃO LTDA",2011,"290320100","Barreiras","Barreiras","pac","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"AV . ANTONIO CARLOS MAGALHÃES , 474 - CENTRO, Barreiras, BA, Brazil"
"2903201","../data/2012/pas_comum.csv","07068827.0001-86","DOGIVAL JOSE FERREIRA",2011,"290320100","Barreiras","Barreiras","pas","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"RUA SAO FRANCISCO , 889 - QD 82 LT 02 SAL - MIMOSO II, Barreiras, BA, Brazil"
"2903201","../data/2012/pac_comum.csv","00122017.0001-11","SUPERMERCADO FELICIDADE LTDA",2011,"290320100","Barreiras","Barreiras","pac","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"AVENIDA ANTONIO CARLOS MAGALHAES , 538 - ANEXO 01 - CENTRO, Barreiras, BA, Brazil"
"2903201","../data/2012/pac_comum.csv","16301384.0001-12","TECIDOS BARRERAS LTDA",2011,"290320100","Barreiras","Barreiras","pac","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"RUA CORONEL MAGNO , 384 - CASA TERREO - CENTRP, Barreiras, BA, Brazil"
"2903201","../data/2012/pac_comum.csv","03214583.0001-41","TERRA AGRICOLA PECAS LTDA",2011,"290320100","Barreiras","Barreiras","pac","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"AV JUSCELINO KUBITSCHEK , S / N - QD 03 LT 09 E 0 - JD PARAISO, Barreiras, BA, Brazil"
"2903201","../data/2012/pac_comum.csv","07283532.0001-22","UNIMIX COMERCIO DE FRIOS E TRANSPORTES LTDA",2011,"290320100","Barreiras","Barreiras","pac","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"RUA ANISIO TEIXEIRA , 291 - QD 8 - NOVO HORIZONTE, Barreiras, BA, Brazil"
"2903201","../data/2012/pac_comum.csv","16115768.0001-40","URBANO BESSA COMERC DE PERFUMES LTDA EPP",2011,"290320100","Barreiras","Barreiras","pac","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"AV AV . ANTONIO CARLOS MAGALHAES , 600 - LOJA 600 C - CENTRO , LOJA 600 C, Barreiras, BA, Brazil"
"2903201","../data/2012/pac_comum.csv","08910040.0001-82","VILELA E COSTA LTDA",2011,"290320100","Barreiras","Barreiras","pac","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"RUA FLORIANO PEIXOTO , 447 - CASA TERREO - CENTRO, Barreiras, BA, Brazil"
"2903201","../data/2012/pac_comum.csv","00379655.0001-12","ZERECO DISTRIBUIDORA DE PEÇAS LTDA",2011,"290320100","Barreiras","Barreiras","pac","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"AVENIDA BENEDITA SILVEIRA , 161 - CENTRO, Barreiras, BA, Brazil"
"2903201","../data/2012/pac_comum.csv","01623624.0001-28","ZHAGAIA COMERCIO DE ROUPAS LTDA -",2011,"290320100","Barreiras","Barreiras","pac","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"ROD . 242 , LOJA 63 , SHOPPING CENTER , S / N - S / N - RIO DE ONDAS, Barreiras, BA, Brazil"
"2903201","../data/2012/pas_comum.csv","42037747.0001-64","W RAMOS REPRESENTACOES DE CONFECCOES LTDA",2011,"290320100","Barreiras","Barreiras","pas","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"BARROCAO , S / N - KM 3 LOTE 08 - ABA, Barreiras, BA, Brazil"
"2903201","../data/2012/pas_comum.csv","07129628.0001-30","COOP DOS TRANSP RODOV BENS AUTOM OESTE",2011,"290320100","Barreiras","Barreiras","pas","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"RUA GRA BRETANIA , 34 - QD NI LOTE NI - VILA RICA, Barreiras, BA, Brazil"
"2903201","../data/2012/pas_comum.csv","08773927.0001-76","COPAGRO-COOP . DE PRODUTORES AGRÍCOLAS DE",2011,"290320100","Barreiras","Barreiras","pas","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"AV AHYLON MACEDO , 1039 - ACESSO A - BOA VISTA, Barreiras, BA, Brazil"
"2903201","../data/2012/pas_comum.csv","09249128.0001-68","INCODEMA REFLORESTAMENTO E EMPREENDIMENTOS",2011,"290320100","Barreiras","Barreiras","pas","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"RUA CAPITÃO MANOEL MIRANDA , 1071 - B - CENTRO, Barreiras, BA, Brazil"
"2903201","../data/2012/pas_comum.csv","08053262.0001-26","IPANEMA GRAFICA E EDITORA LTDA",2011,"290320100","Barreiras","Barreiras","pas","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"RUA MARACHAL DEODORO , 783 - A - CENTRO, Barreiras, BA, Brazil"
"2903201","../data/2012/paic_comum.csv","10666767.0001-08","ACCONS CONSTRUTORA E REPRESENTACOES",2011,"290320100","Barreiras","Barreiras","paic","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"VILA BRASIL-SALA 20, Barreiras, BA, Brazil"
"2903201","../data/2012/paic_comum.csv","10225263.0001-52","AGUA MAXIMA POCOS ARTESIANOS LTDA",2011,"290320100","Barreiras","Barreiras","paic","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"BOA VISTA, Barreiras, BA, Brazil"
"2903201","../data/2012/paic_comum.csv","00793450.0001-89","CONSTRULINE PROJETOS & CONSTRUCOES",2011,"290320100","Barreiras","Barreiras","paic","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"BOA VISTA, Barreiras, BA, Brazil"
"2903201","../data/2012/paic_comum.csv","40505851.0001-00","CONSTRUTORA E INCORPORADORA GRANDE",2011,"290320100","Barreiras","Barreiras","paic","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"CENTRO, Barreiras, BA, Brazil"
"2903201","../data/2012/paic_comum.csv","10662323.0001-02","ELETROESTE SERVICOS ELETRICOS LTDA",2011,"290320100","Barreiras","Barreiras","paic","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"SANDRA REGINA, Barreiras, BA, Brazil"
"2903201","../data/2012/paic_comum.csv","04271857.0001-05","JL COMERCIO DE PRODUTOS",2011,"290320100","Barreiras","Barreiras","paic","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"CENTRO, Barreiras, BA, Brazil"
"2903201","../data/2012/paic_comum.csv","01057281.0001-81","POTIRA INDUSTRIA E COMERCIO LTDA",2011,"290320100","Barreiras","Barreiras","paic","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"RIBEIRAO, Barreiras, BA, Brazil"
"2903201","../data/2012/paic_comum.csv","00083567.0001-79","PREMIUM CONSTRU ² ES E INCORPORA ² ES",2011,"290320100","Barreiras","Barreiras","paic","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"BOA VISTA, Barreiras, BA, Brazil"
"2903201","../data/2012/paic_comum.csv","04299861.0001-73","SANEP SERVICOS LTDA",2011,"290320100","Barreiras","Barreiras","paic","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"VILA BRASIL, Barreiras, BA, Brazil"
"2903201","../data/2012/pas_comum.csv","11048812.0001-23","FLECHA TRANSPORTE E DISTRIBUI §ÃO LTDA",2011,"290320100","Barreiras","Barreiras","pas","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"AV . AHYLON MACEDO , 63 - B - SALA 108 - BOA VISTA, Barreiras, BA, Brazil"
"2903201","../data/2012/paic_vip.csv","00083567.0001-79","PREMIUM CONSTRU ² ES E INCORPORA ² ES",2011,"290320100","Barreiras","Barreiras","paic","vip",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"BOA VISTA, Barreiras, BA, Brazil"
"2903201","../data/2012/pac_comum.csv","01664891.0001-43","SABBA COMBUSTIVEIS LTDA",2011,"290320100","Barreiras","Barreiras","pac","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"AVENIDA AYLON MACEDO , 63 - BOA VISTA, Barreiras, BA, Brazil"
"2903201","../data/2012/pas_comum.csv","09085955.0001-63","RPD - PROCESSAMENTO & DADOS LTDA",2011,"290320100","Barreiras","Barreiras","pas","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"RUA CORONEL MAGNO , S / N - 92 - CENTRO, Barreiras, BA, Brazil"
"2903201","../data/2012/pac_comum.csv","07496717.0001-15","SERGIVALDO BISPO DE AZEVEDO",2011,"290320100","Barreiras","Barreiras","pac","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"RUA JOSAFA MARINHO , 20 - B - MORADA DA LUA, Barreiras, BA, Brazil"
"2903201","../data/2012/pas_comum.csv","07237454.0001-20","NOGUEIRA & AZEVEDO LTDA",2011,"290320100","Barreiras","Barreiras","pas","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"RUA DA PITOMBA , 144 - QUADRA 05 LOTE - CONJ HAB BURITIS I, Barreiras, BA, Brazil"
"2903201","../data/2012/pas_comum.csv","07902288.0001-39","PA CONSULTORIA AGROPECUARIA LTDA",2011,"290320100","Barreiras","Barreiras","pas","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"AVENIDA BENEDITA SILVEIRA , 100 - APARTAMENTO 301 - CENTRO, Barreiras, BA, Brazil"
"2903201","../data/2012/pas_comum.csv","10371634.0001-04","PEIXOTO PROCESSAMENTO DE DADOS LTDA ME",2011,"290320100","Barreiras","Barreiras","pas","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"RUA JOSÉ BONIF CIO , 136 - CASA TERREO - CENTRO, Barreiras, BA, Brazil"
"2903201","../data/2012/pac_vip.csv","08074058.0001-91","LUZ MOTOS COMÉRCIO SERVIÇOS E PEÇAS LTDA",2011,"290320100","Barreiras","Barreiras","pac","vip",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"AV . ANTONIO CARLOS MAGALHÃES , 1932 - CASA TERREO - NOVO HORIZONTE, Barreiras, BA, Brazil"
"2903201","../data/2012/pac_vip.csv","05496095.0001-08","OESTE DIESEL LTDA",2011,"290320100","Barreiras","Barreiras","pac","vip",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"RODOVIA BR 020 , S / N - KM 606 - SEDE, Barreiras, BA, Brazil"
"2903201","../data/2012/pac_comum.csv","32606386.0001-76","PRODUTOS FARMACEUTICOS MASCARENHAS LTDA",2011,"290320100","Barreiras","Barreiras","pac","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"RUA BENETIDA SILVEIRA , 365 - CASA TERREO - CENTRO, Barreiras, BA, Brazil"
"2903201","../data/2012/pac_comum.csv","40462236.0001-64","REDE ROYAL DE AUTOS PEÇAS LTDA",2011,"290320100","Barreiras","Barreiras","pac","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"AVENIDA ANTONIO CARLOS MAGALHAES , 1242 - SALA 101 - FOLHA VERDE, Barreiras, BA, Brazil"
"2903201","../data/2012/pas_comum.csv","05214837.0001-57","CAMANDAROBA ADVOGADOS ASSOCIADOS",2011,"290320100","Barreiras","Barreiras","pas","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"PRAÇA SÃO JOÃO , 228 - CASA TERREO - CENTRO, Barreiras, BA, Brazil"
"2903201","../data/2012/pas_comum.csv","05380246.0001-50","LDA CONSULTORIA EDUCACIONAL LTDA",2011,"290320100","Barreiras","Barreiras","pas","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"RUA PLANALTO , 351 - SANDRA REGINA, Barreiras, BA, Brazil"
"2903201","../data/2012/pac_comum.csv","13413497.0001-11","RIO GRANDE COMBUSTIVEIS LTDA",2011,"290320100","Barreiras","Barreiras","pac","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"RUA BOA VISTA , S / N - S / N - BARREIRINHAS, Barreiras, BA, Brazil"
"2903201","../data/2012/pia_comum.csv","04377477.0001-41","AGRO INDUSTRIAL DE",2011,"290320100","Barreiras","Barreiras","pia","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"DISTRITO INDUSTRIAL, Barreiras, BA, Brazil"
"2903201","../data/2012/pia_comum.csv","13653928.0001-17","GRAFICA E EDITORA IRMÃOS",2011,"290320100","Barreiras","Barreiras","pia","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"CENTRO, Barreiras, BA, Brazil"
"2903201","../data/2012/pia_comum.csv","07876234.0001-46","ALVES RIBEIRO",2011,"290320100","Barreiras","Barreiras","pia","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"VILA DULCE, Barreiras, BA, Brazil"
"2903201","../data/2012/pac_comum.csv","08660360.0001-21","ELITE CENTER MODAS COMERCIO DE ROUPAS E",2011,"290320100","Barreiras","Barreiras","pac","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"RUA ANTONIO CARLOS MAGALHAES , 1100 - CENTRO, Barreiras, BA, Brazil"
"2903201","../data/2012/pac_vip.csv","00891206.0001-59","COOPERATIVA AGROPECUARIA DO OESTE DA BAHIA",2011,"290320100","Barreiras","Barreiras","pac","vip",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"RUA SERGIPE , 1103 - LOT MORADA NOBR - NOVA BARREIRAS, Barreiras, BA, Brazil"
"2903201","../data/2012/pac_vip.csv","01547502.0001-08","DISTRIBUIDORA BARREIRAS DE ALIMENTOS LTDA",2011,"290320100","Barreiras","Barreiras","pac","vip",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"AV ANTONIO CARLOS MAGALHAES , 2420 - CASA TEREO - NOVO HORIZONTE, Barreiras, BA, Brazil"
"2903201","../data/2012/pas_comum.csv","05142231.0001-53","SOLUÇ´ ES TRANSPORTES LTDA .",2011,"290320100","Barreiras","Barreiras","pas","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"RUA NOVO HORIZONTE , 58 - BOA VISTA, Barreiras, BA, Brazil"
"2903201","../data/2012/pas_comum.csv","05921950.0001-72","JANAINA CORREIA PORTO",2011,"290320100","Barreiras","Barreiras","pas","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"RODOVIA BR 242 KM 02 , S / N - NOVO HORIZONTE, Barreiras, BA, Brazil"
"2903201","../data/2012/pac_vip.csv","08270608.0001-48","PARAISO MOTORS COMÉRCIO DE VEÍCULOS LTDA",2011,"290320100","Barreiras","Barreiras","pac","vip",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"AVENIDA AYLON MACEDO , 134 - CASA TERREO - BOA VISTA, Barreiras, BA, Brazil"
"2903201","../data/2012/pas_comum.csv","05614589.0001-31","ESTRELA GUIA PRESTAÇOES DE SERVIÇO LTDA",2011,"290320100","Barreiras","Barreiras","pas","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"RUA B , 33 - CASA TERREO - SAO PEDRO, Barreiras, BA, Brazil"
"2903201","../data/2012/pas_comum.csv","07405678.0001-01","EXPLOSÃO DESIGNER",2011,"290320100","Barreiras","Barreiras","pas","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"RUA CAPITAO MANOEL MIRANDA , 12244 - CASA TERREO - CENTRO, Barreiras, BA, Brazil"
"2903201","../data/2012/pac_comum.csv","08892177.0001-51","RIO DE ONDAS COMERCIO DE VEICULOS LTDA",2011,"290320100","Barreiras","Barreiras","pac","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"AV CLERISTOM DE ANDRADE , 1495 - JARDIM BELA VISTA, Barreiras, BA, Brazil"
"2903201","../data/2012/pas_comum.csv","02545731.0001-48","VM AUDIO E EVENTOS LTDA",2011,"290320100","Barreiras","Barreiras","pas","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"RUA SAO SEBASTIAO , 16 - BARREIRINHAS, Barreiras, BA, Brazil"
"2903201","../data/2012/pac_comum.csv","00583018.0001-63","SA OESTE COMERCIO DE VEICULOS LTDA",2011,"290320100","Barreiras","Barreiras","pac","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"LOTEAMENTO CHACARAS CANDEIAS , S / N - LOTE 11 , 12 - CHACARAS CANDEIAS, Barreiras, BA, Brazil"
"2903201","../data/2012/pia_vip.csv","34122432.0001-97","AVICOLA BARREIRAS LTDA.",2011,"290320100","Barreiras","Barreiras","pia","vip",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"NA, Barreiras, BA, Brazil"
"2903201","../data/2012/pas_comum.csv","11417930.0001-61","RESTAURANTE MASTER GRILL",2011,"290320100","Barreiras","Barreiras","pas","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"ROD BR , 20 - KM 1 51 SALA 1 - VILA RICA, Barreiras, BA, Brazil"
"2903201","../data/2012/pas_vip.csv","10212898.0001-15","TALENTO SERVICOS E TERCEIRIZACAO LTDA",2011,"290320100","Barreiras","Barreiras","pas","vip",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"RUA PRINCESA ISABEL , S / N - 1 8 - 8, Barreiras, BA, Brazil"
"2903201","../data/2012/pac_comum.csv","03043850.0001-65","SILVA & MACHADO LTDA",2011,"290320100","Barreiras","Barreiras","pac","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"AVENIDA CLERISTON ANDRADE , 1203 - CASA TERREO - JARDIM BELA VISTA, Barreiras, BA, Brazil"
"2903201","../data/2012/pas_comum.csv","14815757.0001-48","SOLAR HOTEIS E TURISMO LTDA",2011,"290320100","Barreiras","Barreiras","pas","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"AV AHILON MACEDO , 2000 - BOA VISTA, Barreiras, BA, Brazil"
"2903201","../data/2012/pas_comum.csv","09579916.0001-12","SILVEIRA IMOVEIS LTDA",2011,"290320100","Barreiras","Barreiras","pas","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"RUA VINTE E QUATRO DE OUTUBRO , 59 - CENTRO, Barreiras, BA, Brazil"
"2903201","../data/2012/pas_comum.csv","09675266.0001-09","SUDOESTE SERVICOS FINANCEIROS LTDA",2011,"290320100","Barreiras","Barreiras","pas","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"AVENIDA PROFESSOR GUIOMAR PORTO , 221 - CENTRO, Barreiras, BA, Brazil"
"2903201","../data/2012/pas_comum.csv","06002721.0001-17","JOCIAN CARDOSO LEMOS",2011,"290320100","Barreiras","Barreiras","pas","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"RUA CORONEL MAGNO , 219 - A - CENTRO, Barreiras, BA, Brazil"
"2903201","../data/2012/pas_comum.csv","04202761.0001-87","JOGRAF IMPRESSOS LTDA",2011,"290320100","Barreiras","Barreiras","pas","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"RUA FLORIANO PEIXOTO , 304 - CENTRO, Barreiras, BA, Brazil"
"2903201","../data/2012/pas_comum.csv","10401753.0001-62","L ARAUJO DE MATOS DE MOURA ME",2011,"290320100","Barreiras","Barreiras","pas","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"RUA GUARUJA , 810 - B - SANDRA REGINA, Barreiras, BA, Brazil"
"2903201","../data/2012/pas_comum.csv","34191106.0001-31","VIA §ÃO CIDADE DE BARREIRAS LTDA .",2011,"290320100","Barreiras","Barreiras","pas","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"AV . AYLON MACEDO , 61 - BOA VISTA, Barreiras, BA, Brazil"
"2903201","../data/2012/pas_comum.csv","15680432.0001-68","RADIO VALE DO RIO GRANDE",2011,"290320100","Barreiras","Barreiras","pas","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"RUA LUIS AUGUSTO FERNANDES , 306 - 1 { ANDAR - CENTRO, Barreiras, BA, Brazil"
"2903201","../data/2012/pia_comum.csv","07462434.0001-52","HENRIQUE GONCALVES ALMEIDA",2011,"290320100","Barreiras","Barreiras","pia","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"VILA BRASIL, Barreiras, BA, Brazil"
"2903201","../data/2012/pas_comum.csv","16294902.0001-18","RBC TERMINAIS RODOVI RIOS LTDA",2011,"290320100","Barreiras","Barreiras","pas","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"RODOVIA BR 020 KM 01 , S / N - TER . DODOVI RIO - RODOVIA, Barreiras, BA, Brazil"
"2903201","../data/2012/pas_comum.csv","16327843.0001-37","TRANSPORTES RAINHA NORDESTE LTDA",2011,"290320100","Barreiras","Barreiras","pas","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"RUA NAPOLEAO MACEDO , 268 - JARDIM SAO MIGUEL, Barreiras, BA, Brazil"
"2903201","../data/2012/pas_comum.csv","33821125.0001-31","SIDONIA GREVINEZ KONIG",2011,"290320100","Barreiras","Barreiras","pas","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"AVENIDA AYLON MACEDO , 1824 - TERREO - BARREIRINHAS, Barreiras, BA, Brazil"
"2903201","../data/2012/pas_comum.csv","16395923.0001-20","TELEVISÃO OESTE BAIANO LTDA",2011,"290320100","Barreiras","Barreiras","pas","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"RUA MARECHA DEODORO , 686 - CENTRO, Barreiras, BA, Brazil"
"2903201","../data/2012/pas_comum.csv","10687297.0001-69","SILVANA TEREZA GONCALVES ROCHA BOTELHO",2011,"290320100","Barreiras","Barreiras","pas","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"TV 15 DE NOVEMBRO , 42 - CENTRO, Barreiras, BA, Brazil"
"2903201","../data/2012/pia_comum.csv","01108196.0001-03","FRUT INDUSTRIA DE BEBIDAS LTDA",2011,"290320100","Barreiras","Barreiras","pia","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"DISTRITO INDUSTRIAL, Barreiras, BA, Brazil"
"2903201","../data/2012/pas_comum.csv","07563765.0001-89","SOLANGE VIEIRA DE ALMEIDA",2011,"290320100","Barreiras","Barreiras","pas","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"RUA FUNRURAL , 80 - C - MORADA NOBRE, Barreiras, BA, Brazil"
"2903201","../data/2012/pia_comum.csv","96698998.0001-19","ROSA RIBEIRO",2011,"290320100","Barreiras","Barreiras","pia","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"SÃO MIGUEL, Barreiras, BA, Brazil"
"2903201","../data/2012/pas_comum.csv","10982600.0001-56","TRANSFRIBA",2011,"290320100","Barreiras","Barreiras","pas","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"ROD BR 020 135 KM 13 , S / N - SAIDA PARA PIAU - DISTRITO INDUSTRIAL, Barreiras, BA, Brazil"
"2903201","../data/2012/pia_comum.csv","03798151.0001-25","ALGODOEIRA DO OESTE LTDA",2011,"290320100","Barreiras","Barreiras","pia","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"NOVO HORIZONTE, Barreiras, BA, Brazil"
"2903201","../data/2012/pas_comum.csv","08453930.0001-02","ESTRELA GUIA SEGURANÇA PRIVADA",2011,"290320100","Barreiras","Barreiras","pas","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"AV ALBERTO AMORIM , 988 - CASA TERREO - SAO PEDRO, Barreiras, BA, Brazil"
"2903201","../data/2012/pia_comum.csv","10662481.0001-54","KAZUNORI TANAKA",2011,"290320100","Barreiras","Barreiras","pia","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"PRIMAVERA, Barreiras, BA, Brazil"
"2903201","../data/2012/pas_comum.csv","06537900.0001-59","RAYANE S FARIAS DE OLIVEIRA",2011,"290320100","Barreiras","Barreiras","pas","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"RUA SAO LUIS , 288 - SANDRA REGINA, Barreiras, BA, Brazil"
"2903201","../data/2012/pia_comum.csv","04517646.0001-00","INDUSTRIAL LTDA",2011,"290320100","Barreiras","Barreiras","pia","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"DISTRITO INDUSTRIAL, Barreiras, BA, Brazil"
"2903201","../data/2012/pas_comum.csv","05898398.0001-49","ES BRASIL SERVS . AUXILIARES DE TRANSPORTE",2011,"290320100","Barreiras","Barreiras","pas","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"RUA CORONEL MAGNO , 662 - CENTRO, Barreiras, BA, Brazil"
"2903201","../data/2012/pia_comum.csv","12508055.0001-96","AEROCENTRO MONTAGEM",2011,"290320100","Barreiras","Barreiras","pia","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"ZONA RURAL, Barreiras, BA, Brazil"
"2903201","../data/2012/pia_comum.csv","34122432.0001-97","BARREIRAS LTDA .",2011,"290320100","Barreiras","Barreiras","pia","comum",-46.3978654646303,-11.6192461313727,-44.5798296479999,-12.427064758397,"CENTRO, Barreiras, BA, Brazil"
"2903276","../data/2012/paic_comum.csv","10576369.0001-09","SM CONSTRU ² ´ O CIVIL DE BARROCAS",2011,"293050100","Barrocas","Serrinha","paic","comum",-39.1610574539999,-11.398850076291,-39.02845918,-11.632923273,"CENTRO, Barrocas, BA, Brazil"
"2903276","../data/2012/pas_comum.csv","13690516.0001-57","LASEV CONSERVACAO DE IMOVEIS E SERVIÇOS LTDA",2011,"293050100","Barrocas","Serrinha","pas","comum",-39.1610574539999,-11.398850076291,-39.02845918,-11.632923273,"RUA MARIA DAS DORES , 36 - CENTRO, Barrocas, BA, Brazil"
"2903276","../data/2012/paic_comum.csv","01959267.0001-73","CRE EMPRESA DE EFORMA E ELETRICA",2011,"293050100","Barrocas","Serrinha","paic","comum",-39.1610574539999,-11.398850076291,-39.02845918,-11.632923273,"BARROCAS, Barrocas, BA, Brazil"
