sigla da uf;nome da uf;codigo da agencia;nome da agencia;codigo do municipio;nome do municipio;cnpj;razao social;bairro;Ano do RelatÛrio
BA;BAHIA;29.19504.00;Livramento de Nossa;29.19801.05;Maca€bas;40605115.0001-24;POSTO MACAUBENSE LTDA;AVENIDA VIA DO ACESSO , 487 - SEDE - CENTRO;2011
BA;BAHIA;29.19504.00;Livramento de Nossa;29.19801.05;Maca€bas;33954066.0001-70;ROBERTO ALVES DA SILVA;AVENIDA FLORES DA CUNHA , 35 - SALA - CENTRO;2011
BA;BAHIA;29.21708.00;Morro do Chap»u;29.24801.05;Piritiba;01411393.0001-99;SUPERMERCADO SHOINIX LTDA;RUA FIRMINO SAMPAIO , 11 - LOJA - CENTRO;2011
BA;BAHIA;29.24009.00;Paulo Afonso;29.24009.05;Paulo Afonso;02068308.0001-02;ALONSO AFONSO RAMOS ME;AVENIDA BRASIL , 22 - SALAO - PERPETUO SOCORRO;2011
BA;BAHIA;29.24009.00;Paulo Afonso;29.24009.05;Paulo Afonso;10810424.0001-75;ANIRRUSE MARIA DE ARAUJO TAVARES;RUA FRANCA , 40 - SALA - ABEL BARBOSA;2011
BA;BAHIA;29.24009.00;Paulo Afonso;29.24009.05;Paulo Afonso;06082419.0001-16;ARAUJO ROCHA COMBUSTIVEL LTDA;AV BA 210 , 3597 - LOTE 010203 QUA - BTN II;2011
BA;BAHIA;29.24009.00;Paulo Afonso;29.24009.05;Paulo Afonso;03369825.0001-76;ATACAD√O DM LTDA;AVENIDA JOSE HEMETERIO DE CARVALHO , 1394 - SALA - CENTRO;2011
BA;BAHIA;29.24009.00;Paulo Afonso;29.24009.05;Paulo Afonso;08229997.0001-68;BONO COMERCIAL DE ALIMENTOS LTDA;RUA EROCILDA PATRIOTA , 209 - SALA - CENTRO;2011
BA;BAHIA;29.24009.00;Paulo Afonso;29.24009.05;Paulo Afonso;16291064.0001-29;CACHOEIRA COMERCIAL DE VEÕCULOS LTDA .;AVENIDA DEP ULISSES GUIMAR√ES , 301 - PR…DIO - CL…RISTON ANDRADE;2011
BA;BAHIA;29.24009.00;Paulo Afonso;29.24009.05;Paulo Afonso;13444666.0001-80;CICERO FLORENCIO DA COSTA;AVENIDA LANDULFO ALVES , 260 - SAL√O - CENTRO;2011
BA;BAHIA;29.24009.00;Paulo Afonso;29.24009.05;Paulo Afonso;01766034.0001-54;COMERCIAL DE COMBUSTÕVEIS E TRANSPORTADORA O;AVENIDA GET⁄LIO VARGAS , 421 - SALA - CENTRO;2011
BA;BAHIA;29.24009.00;Paulo Afonso;29.24009.05;Paulo Afonso;07763734.0001-71;COMERCIAL DE ESTIVAS BS LTDA;RUA MONSENHOR MAGALH√ES , 814 - SALA - CENTRO;2011
BA;BAHIA;29.24009.00;Paulo Afonso;29.24009.05;Paulo Afonso;16314569.0001-61;COMERCIAL DE ESTIVAS PAULO AFONSO LTDA;RUA EROCILDA PATRIOTA , 249 - SALA - CENTRO;2011
BA;BAHIA;29.24009.00;Paulo Afonso;29.24009.05;Paulo Afonso;02923826.0001-58;COMERCIAL DE MOTOCICLETAS E PE«AS O SIS LTDA;AVENIDA APOL‘NIO SALES , 1064 - SALA - CENTRO;2011
BA;BAHIA;29.24009.00;Paulo Afonso;29.24009.05;Paulo Afonso;73634040.0001-69;COMERCIAL MOURA FERRAGENS LTDA;RUA SAO FRANCISCO , 295 - SALA - CENTRO;2011
BA;BAHIA;29.24009.00;Paulo Afonso;29.24009.05;Paulo Afonso;16358616.0001-79;COMERCIAL VALE DO S√O FRANCISCO LTDA;RUA AMANCIO PEREIRA , 83 - SALA - CENTRO;2011
BA;BAHIA;29.24009.00;Paulo Afonso;29.24009.05;Paulo Afonso;05419984.0001-63;D C PINHEIRO DE LIMA;RUA S@O FRANCISCO , 276 - SALA - CENTRO;2011
BA;BAHIA;29.24009.00;Paulo Afonso;29.24009.05;Paulo Afonso;08910683.0001-26;ELMAP SUPERMERCADOS LTDA;RUA SANTA TEREZINHA , 98 - TERREO - TANCREDO NEVES 3;2011
BA;BAHIA;29.24009.00;Paulo Afonso;29.24009.05;Paulo Afonso;40556532.0001-24;ENERGIA VEICULOS LTDA;ROD BA 210 KM 09 , S / N - CENTRO;2011
BA;BAHIA;29.24009.00;Paulo Afonso;29.24009.05;Paulo Afonso;10445640.0001-69;ERICEIRA COMERCIO VAREJISTA DE OCULOS LTDA;RUA S√O FRANCISCO , 140 - CENTRO;2011
BA;BAHIA;29.24009.00;Paulo Afonso;29.24009.05;Paulo Afonso;13966379.0001-30;FRANCISCO RODRIGUES NETO - ME;AVENIDA GETULIO VARGAS , 462 - SALA - CENTRO;2011
BA;BAHIA;29.24009.00;Paulo Afonso;29.24009.05;Paulo Afonso;01823188.0001-30;GR AUTO PE«AS LTDA ME;AVENIDA LANDULFO ALVES , 244 - SAL√O - CENTRO;2011
BA;BAHIA;29.24009.00;Paulo Afonso;29.24009.05;Paulo Afonso;00276471.0001-27;JOSE ARNALDO DA SILVA DE PAULO AFONSO;AV JOSE HEMETERIO DE CARVALHO , 1350 - CENTRO;2011
BA;BAHIA;29.24009.00;Paulo Afonso;29.24009.05;Paulo Afonso;14934095.0001-25;JOSE GOMES DE SOUZA & FILHOS LTDA;RUA SAO FRANCISCO , 54 - SALA - CENTRO;2011
BA;BAHIA;29.24009.00;Paulo Afonso;29.24009.05;Paulo Afonso;34113241.0001-69;M M DA ROCHA DE PAULO AFONSO;RUA SAO FRANCISCO , 21 - LOJA - CENTRO;2011
BA;BAHIA;29.24009.00;Paulo Afonso;29.24009.05;Paulo Afonso;07633049.0001-20;MAGDA NEILA LIMA XAVIER ME;RUA AMANCIO PEREIRA , 193 - A SALA - CENTRO;2011
BA;BAHIA;29.24009.00;Paulo Afonso;29.24009.05;Paulo Afonso;13449186.0001-02;MANOEL MESSIAS DA ROCHA DE PAULO AFONSO;RUA AMANCIO PEREIRA , 167 - SALA - PAULO AFONSO;2011
BA;BAHIA;29.24009.00;Paulo Afonso;29.24009.05;Paulo Afonso;05581846.0001-86;MARGARIDA CONFEC«¥ ES LTDA;RUA SAO FRANCISCO , 153 - SALAO - CENTEO;2011
BA;BAHIA;29.24009.00;Paulo Afonso;29.24009.05;Paulo Afonso;13333810.0001-01;MARIA DA SALETE FREIRE FERREIRA;ROD BR 110 , S / N - KM 2 , 5 - BTN III;2011
BA;BAHIA;29.24009.00;Paulo Afonso;29.24009.05;Paulo Afonso;02679858.0001-50;MARIA GEZUINA SIMPLICIO RIBEIRO SILVA;AV JOSE HEMETERIO DE CARVALHO , 1390 - SALA - CENTRO;2011
BA;BAHIA;29.24009.00;Paulo Afonso;29.24009.05;Paulo Afonso;14725063.0001-10;MARIA NAZARETE DE SOUZA FERREIRA;AV GETULIO VARGAS , 440 - SALA - CENTRO;2011
BA;BAHIA;29.24009.00;Paulo Afonso;29.24009.05;Paulo Afonso;02861059.0001-08;NEIDE CLERES SIM ¥ ES LIMA - ME;AV . GET›LIO VARGAS , 200 - SALA - CENTRO;2011
BA;BAHIA;29.24009.00;Paulo Afonso;29.24009.05;Paulo Afonso;07155733.0001-44;PATOS CAL«ADOS LTDA;AVENIDA GETULIO VARGAS , 220 - SALA - CENTRO;2011
BA;BAHIA;29.24009.00;Paulo Afonso;29.24009.05;Paulo Afonso;04591240.0001-69;PAULO AFONSO CAL«ADOS LTDA;AV . GET⁄LIO VARGAS , 228 - CENTRO;2011
BA;BAHIA;29.24009.00;Paulo Afonso;29.24009.05;Paulo Afonso;14933048.0001-67;PEREIRA FONSECA LTDA;AVENIDA GETULIO VARGAS , 312 - CENTRO;2011
BA;BAHIA;29.24009.00;Paulo Afonso;29.24009.05;Paulo Afonso;00873830.0001-23;PLUT√O TECIDOS LTDA;AV . LANDULFO ALVES , 110 - SALA - CENTRO;2011
BA;BAHIA;29.24009.00;Paulo Afonso;29.24009.05;Paulo Afonso;14001275.0001-54;POTY FARMACEUTICA LTDA;AV . GETULIO VARGAS , 234 - SALA - CENTRO;2011
BA;BAHIA;29.24009.00;Paulo Afonso;29.24009.05;Paulo Afonso;14724603.0001-40;RAMOS & SIMOES LTDA;RUA AMANCIO PEREIRA , 78 - SALA - CENTRO;2011
BA;BAHIA;29.24009.00;Paulo Afonso;29.24009.05;Paulo Afonso;01807929.0001-90;RANIERE LEANDRO DE MORAIS;LOCALIDADE BORDA DA BACIA DA PA IV , S / N - GRANJA - ZONA RURAL;2011
BA;BAHIA;29.24009.00;Paulo Afonso;29.24009.05;Paulo Afonso;00977879.0001-26;RD COML DE ALIMENTOS E RA«¥ ES LTDA;AV MINISTRO LANDULFO ALVES , 884 - SALA - CENTRO;2011
BA;BAHIA;29.24009.00;Paulo Afonso;29.24009.05;Paulo Afonso;06941903.0001-53;SUPERMERCADO OLIVEIRA CARVALHO LTDA;RUA ADAUTO PEREIRA , 265 - SALA - TANCREDO NEVES II;2011
BA;BAHIA;29.24009.00;Paulo Afonso;29.24009.05;Paulo Afonso;10822985.0001-94;505 LOTRES CONFECCOES LTDAME;AV GETULIO VARGAS N 340 , S / N - . - CENTRO;2011
BA;BAHIA;29.25105.00;Po«‘es;29.25006.05;Planalto;08890430.0001-38;AUTO PECAS E ACESSORIOS MIGHIORINI LTDA;BR 116 KM 811 , 1 - SEDE;2011
BA;BAHIA;29.25105.00;Po«‘es;29.25006.05;Planalto;05397442.0001-37;PAULINO FARINHA PINHEIRO & CIA LTDA;ROD BR 116 , S / N - KM 813 , 5 - CENTRO;2011
BA;BAHIA;29.25105.00;Po«‘es;29.25105.05;Po«‘es;13315486.0001-07;AUTO POSTO REFORCO LTDA;ROD BR 116 , S / N - KM 768 - PITUBA;2011
BA;BAHIA;29.25105.00;Po«‘es;29.25105.05;Po«‘es;02767959.0001-82;JOCENY DA HORA DOS SANTOS;RUA CONEGO PHITON , 132 - CENTRO;2011
BA;BAHIA;29.25105.00;Po«‘es;29.25105.05;Po«‘es;04032053.0001-45;JURACY DA HORA DOS SANTOS;PRA«A MONSENHOR HONORATO , 366 - CENTRO;2011
BA;BAHIA;29.25105.00;Po«‘es;29.25105.05;Po«‘es;34146886.0001-06;MARCO ANTONIO CARDOSO SCHETTINI;RUA DA ITALIA , 5 - CENTRO;2011
BA;BAHIA;29.25105.00;Po«‘es;29.25105.05;Po«‘es;08496041.0001-22;MERCANTIL AMORIM BULHOES MAT . CONST . LTDA;RUA CONEGO PITHON , 800 - CENTRO;2011
BA;BAHIA;29.25105.00;Po«‘es;29.25105.05;Po«‘es;00058757.0001-36;ROQUE EDSON DA SILVA SOUZA;PRACA MONSENHOR HONORATO , 313 - CENTRO;2011
BA;BAHIA;29.25303.00;Porto Seguro;29.03409.05;Belmonte;10279929.0001-55;CHARLES VAGNER DE SOUZA;PRACA CASTRO ALVES , 6 - BARROLANDIA;2011
BA;BAHIA;29.25303.00;Porto Seguro;29.03409.05;Belmonte;03572497.0001-00;SUPERMERCADO RIO GRANDE LTDA;RUA QUINTINO BOCAIUVA , 841 - CENTRO;2011
BA;BAHIA;29.25303.00;Porto Seguro;29.25303.05;Porto Seguro;11419853.0001-89;AGNUS DEI AGUA REPRESENTACOES LTDA;RUA MANAUS , 140 - TERREO - CAMPINHO;2011
BA;BAHIA;29.25303.00;Porto Seguro;29.25303.05;Porto Seguro;04614307.0001-33;ALARTEC SISTEMAS DE SEGURAN«A LTDA;RUA BENEDITO , 44 - CENTRO;2011
BA;BAHIA;29.25303.00;Porto Seguro;29.25303.05;Porto Seguro;00967735.0001-99;ALDEIR NOGUEIRA GOMES;RUA DUDEIRO , 04 - TRANCOSO;2011
BA;BAHIA;29.25303.00;Porto Seguro;29.25303.05;Porto Seguro;00857017.0001-60;ALTAIR JOSE GROBERIO;RUA TANCREDO NEVES , 190 - TRANCOSO;2011
BA;BAHIA;29.25303.00;Porto Seguro;29.25303.05;Porto Seguro;03555751.0001-62;ANDRESA SUPERMERCADO LTDA;RUA PRINCIPAL , 14 - CAMBOLO;2011
BA;BAHIA;29.25303.00;Porto Seguro;29.25303.05;Porto Seguro;04924075.0001-10;BEATRIZ SUPERMERCADO LTDA;AVENIDA GET⁄LIO VARGAS , 264 - CENTRO;2011
BA;BAHIA;29.25303.00;Porto Seguro;29.25303.05;Porto Seguro;02909418.0001-41;BERMATTOS CONFECCOES LTDA;AVENIDA GETULIO VARGAS , 102 - CENTRO;2011
BA;BAHIA;29.25303.00;Porto Seguro;29.25303.05;Porto Seguro;05846287.0003-50;COMERCIAL BAHIANO DE ALIMENTOS LTDA;AV NAVEGANTES , 222 - CENTRO;2011
BA;BAHIA;29.25303.00;Porto Seguro;29.25303.05;Porto Seguro;04110220.0001-29;COMERCIAL DE ALIMENTOS BIANCHI LTDA;RUA DA MATRIZ , 58 - TERREO - FREI CALIXTO;2011
BA;BAHIA;29.25303.00;Porto Seguro;29.25303.05;Porto Seguro;05536593.0001-29;COMERCIAL DE ALIMENTOS BURANHEM LTDA;LADEIRA DO AEROPORTO , 02 - TERREO - CAMPINHO;2011
BA;BAHIA;29.25303.00;Porto Seguro;29.25303.05;Porto Seguro;09418589.0001-17;DELSUZUKI COMERCIO DE ALIMENTOS LTDA;RUA 19 DE NOVEMBRO , 344 - A - FREI CALIXTO;2011
BA;BAHIA;29.25303.00;Porto Seguro;29.25303.05;Porto Seguro;05484674.0001-22;DGL INFORMATICA LTDA;PRA«A INAIA , 48 - SHOP . OCEANIA LJ - PORTO SEGURO;2011
BA;BAHIA;29.25303.00;Porto Seguro;29.25303.05;Porto Seguro;03569705.0001-12;EVIDENCE RENT A CAR LOC DE VEIC LTDA;ESTRADA DO AEROPORTO , 1123 - CIDADE ALTA;2011
BA;BAHIA;29.25303.00;Porto Seguro;29.25303.05;Porto Seguro;04926451.0001-05;GEVAL COMERCIAL DE ALIMENTOS LTDA;PRA«A S√O PEDRO , 11 - ARRAIAL DAJUDA;2011
BA;BAHIA;29.25303.00;Porto Seguro;29.25303.05;Porto Seguro;06575824.0001-76;HADAD E FROSSARD LTDA;AV BEIRA MAR , 2000 - A - TAPERAPUAN;2011
BA;BAHIA;29.25303.00;Porto Seguro;29.25303.05;Porto Seguro;02594602.0001-40;IMPACTUSHOP SUPERMERADOS LTDA;RUA DA PAZ , 59 - TERREO - BAIANAO;2011
BA;BAHIA;29.25303.00;Porto Seguro;29.25303.05;Porto Seguro;08846964.0001-67;INN BRAZIL COMERCIO DE MOVEIS LTDA;AVENIDA BOM JESUS , 58 - TRANCOSO;2011
BA;BAHIA;29.25303.00;Porto Seguro;29.25303.05;Porto Seguro;03341448.0001-67;LUCREMAIS DISTRIBUIDORA DE ALIMENTOS LTDA;RUA 01 QUADRA D , 02 - MIRANTE CARAVELAS;2011
BA;BAHIA;29.25303.00;Porto Seguro;29.25303.05;Porto Seguro;42072694.0001-12;MARIA AUXILIADORA PEREIRA ME;PCA INAIA , 48 - SHOP . OCEANIA - CENTRO;2011
BA;BAHIA;29.25303.00;Porto Seguro;29.25303.05;Porto Seguro;03642098.0001-79;MUNDO DOS COLCH ¥ ES LTDA;RUA 2 DE JULHO , 55 - TERREO - CENTRO;2011
BA;BAHIA;29.25303.00;Porto Seguro;29.25303.05;Porto Seguro;06076745.0001-10;NAILZA RODRIGUES DA SILVA;RUA DR LUIZ VIANA FILHO , 154 - CENTRO;2011
BA;BAHIA;29.25303.00;Porto Seguro;29.25303.05;Porto Seguro;05279188.0001-72;O J MATERIAIS DE CONSTRU«¥ ES LTDA;RUA DO SOMBREIRO , 15 - TERREO - LOTEAMENTO TABAPIRI;2011
BA;BAHIA;29.25303.00;Porto Seguro;29.25303.05;Porto Seguro;96856885.0001-02;PASSO SEGURO COMERCIO E REPRESENTA«¥ ES LTDA;AVENIDA GETULIO VARGAS , 113 - TERREO - CENTRO;2011
BA;BAHIA;29.25303.00;Porto Seguro;29.25303.05;Porto Seguro;05019107.0001-03;PAZ MATOS COMERCIO DE MEDICAMENTOS LTDA;AVENIDA 22 DE ABRIL , 18 - LOJA 03 - CENTRO;2011
BA;BAHIA;29.25303.00;Porto Seguro;29.25303.05;Porto Seguro;10459715.0001-60;PORTO IMPORT DISTRIBUIDORA DE ALIMENTOS LTDA;AVENIDA DOS NAVEGANTES , 304 - CENTRO;2011
BA;BAHIA;29.25303.00;Porto Seguro;29.25303.05;Porto Seguro;09040568.0001-00;POSTO SOL E MAR LTDA;AV 22 DE ABRIL , 35 - CENTRO;2011
BA;BAHIA;29.25303.00;Porto Seguro;29.25303.05;Porto Seguro;02918280.0001-47;REILUX COMERCIO DE MATERIAIS DE CONSTRU ß√O;AVENIDA DR LUIZ VIANA FILHO , 169 - CENTRO;2011
BA;BAHIA;29.25303.00;Porto Seguro;29.25303.05;Porto Seguro;04367987.0001-38;ROMMEL KUNZENDORFF X CIA LTDA;RUA 05 , 5 - ARRAIAL DAJUDA;2011
BA;BAHIA;29.25303.00;Porto Seguro;29.25303.05;Porto Seguro;07200913.0001-09;SERGUEM JOSE DIAS DA CUNHA E FILHAS LTDAME;AVENIDA DOS NAVEGANTES , 311 - CENTRO;2011
BA;BAHIA;29.25303.00;Porto Seguro;29.25303.05;Porto Seguro;10145884.0001-26;SOUZA COSMETICOS LTDA;SANTA RITA , 69 - ARRAIAL D AJUDA;2011
BA;BAHIA;29.25303.00;Porto Seguro;29.25303.05;Porto Seguro;07228475.0001-89;TONI CAMISETAS LTDA;AV DOS NAVEGANTES , 91 - LOJA 4 - CENTRO;2011
BA;BAHIA;29.25303.00;Porto Seguro;29.25303.05;Porto Seguro;06981478.0001-26;VARGAS COMERCIO DE COMBUSTIVEIS LTDA;AV ADNO MUSSER , 1000 - JARDIM PRIMAVERA;2011
BA;BAHIA;29.25303.00;Porto Seguro;29.25303.05;Porto Seguro;07694263.0001-97;VIMAR MOVEIS E ELETRODOMESTICOS LTDA;RODOVIA BR 367 KM 07 , 1331 - LOJA 01 - COROA VERMELHA;2011
BA;BAHIA;29.25303.00;Porto Seguro;29.25303.05;Porto Seguro;07134386.0001-73;YAMADA VENTURIM COMERCIO DE MOVEIS LTDA;AV DOS NAVEGANTES , 244 - CENTRO;2011
BA;BAHIA;29.25303.00;Porto Seguro;29.25303.05;Porto Seguro;10415351.0001-17;ZAFIRA CONFEC«¥ ES LTDA;AV DOS NAVEGANTES , 255 - LOJA 1 / 2 - CENTRO;2011
BA;BAHIA;29.25303.00;Porto Seguro;29.27705.05;Santa Cruz;05873324.0001-58;M . DE SOUZA LYRA MERCEARIA;RUA PORTO ALEGRE , 251 - A - CAMPINHO;2011
BA;BAHIA;29.25303.00;Porto Seguro;29.27705.05;Santa Cruz;05423026.0001-66;TRAVESSIA COMERCIO DE COMBUSTIVES LTDA;AVENIDA PAULO SOUTO SHOP TERM BALSA , 44 - CENTRO;2011
BA;BAHIA;29.26004.00;Remanso;29.05909.05;Campo Alegre;01703041.0001-07;PROJETA MATERIAL DE CONSTRU ß√O LTDA;PRA«A DO MERCADO MUNICIPAL , S / N - CASA - CENTRO;2011
BA;BAHIA;29.26004.00;Remanso;29.05909.05;Campo Alegre;03188188.0001-31;SOBRA DA MATA TERRAPLANAGEM E TRANSPORTES;RUA DA FRENTE , 10 - CASA - TERREO;2011
BA;BAHIA;29.26004.00;Remanso;29.26004.05;Remanso;13399532.0001-95;ANANDA ROCHA RODRIGUES BARBOSA;AV CEL OLIMPIO CAMPINHO , 04 , CASA , S / N - CENTRO;2011
BA;BAHIA;29.26004.00;Remanso;29.26004.05;Remanso;09048069.0001-60;ANTONIO BEZERRA DIAS PEIXARIA ME;AV PORTUARIA , 52 - CASA - DISTRITO INDUSTRIAL;2011
BA;BAHIA;29.26004.00;Remanso;29.26004.05;Remanso;11168233.0001-14;D JULIA COMERCIO DE CALCADOS LTDA ME;AV OLIMPIO CAMPINHO , 273 - CENTRO;2011
BA;BAHIA;29.26004.00;Remanso;29.26004.05;Remanso;07972143.0001-04;SINADE GON«ALVES DE SOUZA;AV GETULIO VARGAS , 658 - A - CENTRO;2011
BA;BAHIA;29.26301.00;Riach¡o do JacuÃpe;29.26301.05;Riach¡o do;04305024.0001-00;CONSTRUTORA MOREIRALIMA LTDA;AV CONSELHEIRO ELIEL MARTINS , 96 - CENTRO;2011
BA;BAHIA;29.26301.00;Riach¡o do JacuÃpe;29.26301.05;Riach¡o do;14059471.0001-80;J B COMERCIAL LTDA;PRA«A JOAQUIM CARNEIRO , 42 - CENTRO;2011
BA;BAHIA;29.26301.00;Riach¡o do JacuÃpe;29.26301.05;Riach¡o do;05535830.0001-37;PAULINO LIMA SANTANA E CIA LTDA;PCA JOAO MARTINS DA SILVIA , 16 - TERRO - BARREIROS;2011
BA;BAHIA;29.26608.00;Ribeira do Pombal;29.00355.05;Adustina;05442239.0001-35;JACKSON LUIZ FERREIRA DIAS ME;TV FRANCISCO MANOEL , 16 - SALAO - CENTRO;2011
BA;BAHIA;29.26608.00;Ribeira do Pombal;29.07806.05;CÃcero Dantas;13490651.0001-59;A SANTOS & CIA LTDA;AVENIDA N S DO BONCONSELHO , 372 - CASA - CENTRO;2011
BA;BAHIA;29.26608.00;Ribeira do Pombal;29.11857.05;Heli”polis;04274598.0001-68;CLENALDO CARREGOSA NASCIMENTO - ME;RUA HERCULANO BARBOSA , 50 - CASA - CENTRO;2011
BA;BAHIA;29.26608.00;Ribeira do Pombal;29.11857.05;Heli”polis;07890211.0001-96;DAMATTA COMERCIO E TRANSPORTES LTDA;RUA 19 QUADRA 18 , S / N - LOTE 07 SALA 01 - VILA ROSARIO;2011
BA;BAHIA;29.26608.00;Ribeira do Pombal;29.11857.05;Heli”polis;07741546.0001-42;ELVIS DE OLIVEIRA SILVA;RUA HERCULANO BARBOSA , S / N - SALA - CENTRO;2011
BA;BAHIA;29.26608.00;Ribeira do Pombal;29.11857.05;Heli”polis;08106462.0001-08;MERCANTIL DE ALIMENTOS CENTRO SUL LTDA;PRACA PADRE MENDONCA , 15 - SALAO - CENTRO;2011
BA;BAHIA;29.26608.00;Ribeira do Pombal;29.23803.05;Paripiranga;09279534.0001-73;DALIFRIOS COMERCIO REPRESENTA ß√O E DISTRIBUI;RUA MATOSO , S / N - SALA 04 - CENTRO;2011
BA;BAHIA;29.26608.00;Ribeira do Pombal;29.23803.05;Paripiranga;04320680.0001-81;HCE MOVEIS E ELETRODOMESTICOS LTDA;RUA LARGO 02 DE JULHO , 312 - CENTRO;2011
BA;BAHIA;29.26608.00;Ribeira do Pombal;29.23803.05;Paripiranga;03242429.0001-83;MARIA REJANE DE CARVALHO COSTA;PRACA RUY BARBOSA , 46 - CASA - CENTRO;2011
BA;BAHIA;29.26608.00;Ribeira do Pombal;29.23803.05;Paripiranga;07238735.0001-05;MJ SUPERMERCADOS LTDA;R MANOEL COELHO CRUZ , 281 - CENTRO;2011
BA;BAHIA;29.26608.00;Ribeira do Pombal;29.23803.05;Paripiranga;09172312.0001-57;OSVALDINA KARINE SANTANA BORGES;RUA MANOEL DE MATOS SANTA ROSA , S / N - CASA - CENTRO;2011
BA;BAHIA;29.26608.00;Ribeira do Pombal;29.23803.05;Paripiranga;07634508.0001-90;VRS SUPERMERCADO LTDA;R MANOEL DE MATOS SANTA ROSA , 195 - B - CENTRO;2011
BA;BAHIA;29.26608.00;Ribeira do Pombal;29.26608.05;Ribeira do;09036259.0001-67;A CASTRO MATERIAL DE CONSTRUCAO LTDA;RUA BENEDITO BORGES , 69 - SALA - CENTRO;2011
BA;BAHIA;29.26608.00;Ribeira do Pombal;29.26608.05;Ribeira do;09397628.0001-47;CAL«ADOS E CONFEC«¥ ES NEVES LTDA;AVENIDA EVENCIA BRITO , 205 - LOJA - CENTRO;2011
BA;BAHIA;29.26608.00;Ribeira do Pombal;29.26608.05;Ribeira do;40550543.0001-05;DITEN COMERCIO DE ELETRODOMESTICOS LTDA;AV EVENCIA BRITO , 174 - CENTRO;2011
BA;BAHIA;29.26608.00;Ribeira do Pombal;29.26608.05;Ribeira do;86845138.0001-07;EUNICE RAMOS DE LIMA;AV EVENCIA BRITO , 414 - SALA - CENTRO;2011
BA;BAHIA;29.26608.00;Ribeira do Pombal;29.26608.05;Ribeira do;06333186.0001-87;JOAO BATISTA DANTAS GAMA COMERCIANTE;PRA«A PRESIDENTE KENNEDY , 209 - GALPAO - CENTRO;2011
BA;BAHIA;29.26608.00;Ribeira do Pombal;29.26608.05;Ribeira do;33953357.0001-43;MOTOS POMBAL LTDA;AVENIDA OLIVEIRA BRITO , 105 - A - CENTRO;2011
BA;BAHIA;29.26608.00;Ribeira do Pombal;29.26608.05;Ribeira do;03529262.0001-36;PASSOS CONSTRUCOES LTDA;AVE HILDETE LOMANTO N , 796 - SALA - CENTRO;2011
BA;BAHIA;29.26608.00;Ribeira do Pombal;29.26608.05;Ribeira do;15083363.0001-05;PASSOS NOBRE LTDA;AV . EVENCIA BRITO , 44 - CASA - CENTRO;2011
BA;BAHIA;29.26608.00;Ribeira do Pombal;29.26608.05;Ribeira do;10440040.0001-08;PATRICIA ANDRADE SOUZA SANTOS;RUA SALUSTIANO GUERRA , 420 - SALAO - CENTRO;2011
BA;BAHIA;29.26608.00;Ribeira do Pombal;29.26608.05;Ribeira do;07999878.0001-21;SERRA DOURADA COMERCIO DE FERRAGEM;AV LUIZ VIANA FILHO , S / N - GALP√O - CENTRO;2011
BA;BAHIA;29.27408.06;Salvador I;29.16104.05;Itaparica;11053908.0001-80;L L M SUPERMERCADO LTDA ME;RUA DA RODAGEM , 283 - ALTO DAS POMBAS;2011
BA;BAHIA;29.27408.06;Salvador I;29.19207.05;Lauro de;13488069.0001-58;AGROCAPE AGROPECUARIA CA«A E PESCA LTDA;RUA ANDRE L R DA FONTE , 413 - GALPOES 08 E 09 - PITANGUEIRAS;2011
BA;BAHIA;29.27408.06;Salvador I;29.19207.05;Lauro de;96843586.0001-25;AIRLET - EQUIPAMENTOS DE AR COMPRIMIDO LTDA .;LOTEAMENTO PORTAL NORTE CENTER , QD . 3 , 01 - LOTES 9 / 10 G . 02 - PORTAO;2011
BA;BAHIA;29.27408.06;Salvador I;29.19207.05;Lauro de;04647449.0001-05;ANDIRE COMERCIAL LTDA;AV ESTRADA DO COCO CCMM 502 , 502 - SALA 104 - ESTRADA DO COCO;2011
BA;BAHIA;29.27408.06;Salvador I;29.19207.05;Lauro de;07023612.0001-49;APL COMERCIO DE PISOS LTDA;KM 4 , 5 , S / N - S / D - ESTRADA DO COCO;2011
BA;BAHIA;29.27408.06;Salvador I;29.19207.05;Lauro de;40621328.0001-40;ARTES CEDRAZ LTDA;RUA MIGUEL DOS SANTOS SILVA , 32 - CENTRO;2011
BA;BAHIA;29.27408.06;Salvador I;29.19207.05;Lauro de;00314931.0001-64;ARTIMEX IMP . EXP . COM . LTDA;ANTONIO TEIXEIRA , QUADRA D , 154 - LOTE 46 - PORT√O;2011
BA;BAHIA;29.27408.06;Salvador I;29.19207.05;Lauro de;16182305.0001-00;AUTO POSTO GAROUPA LTDA;LOTE 03 , QUADRA A-12 , S / N - N / T - VILAS DO ATLANTICO;2011
BA;BAHIA;29.27408.06;Salvador I;29.19207.05;Lauro de;13024450.0001-66;AUTOBATE COM…RCIO BATERIAS PL . ACESS”RIOS;RUA GERINO DE SOUZA FILHO , 1297 - GALP√O 02 - CENTRO;2011
BA;BAHIA;29.27408.06;Salvador I;29.19207.05;Lauro de;04531250.0001-09;AZEVEDO FIUZA MATERIAIS DE CONSTRUCAO LTDA;ESTRADA DO COCO , S / N - KM 05 L V TROP - EST DO COCO;2011
BA;BAHIA;29.27408.06;Salvador I;29.19207.05;Lauro de;09103940.0001-80;B . M . S . CAL«ADOS E CONFEC«¥ ES LTDA;RUA GER‘NIMO JOS… DE SANTANA , 1152 - QD 04 LTE PT 25 - ITINGA;2011
